race_id,district_pres_margin_dem,state,boundary_compatibility,include_in_2022_backtest,district_pres_margin_dem_2022_ready,presidential_result_year,boundary_cycle,source_type,source_local_path,methodology_note
NC-11,-11.0,NC,different_from_2022_withheld,False,,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NC-12,49.99999999999999,NC,different_from_2022_withheld,False,,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NC-13,-17.199999999999996,NC,different_from_2022_withheld,False,,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NC-14,-16.1,NC,different_from_2022_withheld,False,,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
ND-AL,-33.3,ND,same_as_2022_assumed,True,-33.3,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NE-1,-11.0,NE,same_as_2022_assumed,True,-11.0,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NE-2,6.400000000000006,NE,same_as_2022_assumed,True,6.400000000000006,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NE-3,-51.8,NE,same_as_2022_assumed,True,-51.8,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NH-1,6.0,NH,same_as_2022_assumed,True,6.0,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NH-2,8.899999999999999,NH,same_as_2022_assumed,True,8.899999999999999,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NJ-1,24.4,NJ,same_as_2022_assumed,True,24.4,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NJ-2,-5.0,NJ,same_as_2022_assumed,True,-5.0,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NJ-3,14.1,NJ,same_as_2022_assumed,True,14.1,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NJ-4,-22.5,NJ,same_as_2022_assumed,True,-22.5,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NJ-5,12.4,NJ,same_as_2022_assumed,True,12.4,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NJ-6,19.700000000000003,NJ,same_as_2022_assumed,True,19.700000000000003,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NJ-7,3.6000000000000014,NJ,same_as_2022_assumed,True,3.6000000000000014,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NJ-8,44.8,NJ,same_as_2022_assumed,True,44.8,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NJ-9,19.0,NJ,same_as_2022_assumed,True,19.0,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NJ-10,62.60000000000001,NJ,same_as_2022_assumed,True,62.60000000000001,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NJ-11,16.799999999999997,NJ,same_as_2022_assumed,True,16.799999999999997,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NJ-12,34.3,NJ,same_as_2022_assumed,True,34.3,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NM-1,14.4,NM,same_as_2022_assumed,True,14.4,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NM-2,5.899999999999999,NM,same_as_2022_assumed,True,5.899999999999999,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NM-3,10.699999999999996,NM,same_as_2022_assumed,True,10.699999999999996,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NV-1,8.5,NV,same_as_2022_assumed,True,8.5,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NV-2,-11.0,NV,same_as_2022_assumed,True,-11.0,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NV-3,6.699999999999996,NV,same_as_2022_assumed,True,6.699999999999996,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NV-4,8.200000000000003,NV,same_as_2022_assumed,True,8.200000000000003,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NY-1,-1.8000000000000045,NY,different_from_2022_withheld,False,,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NY-2,-2.3999999999999986,NY,different_from_2022_withheld,False,,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NY-3,11.299999999999995,NY,different_from_2022_withheld,False,,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NY-4,14.5,NY,different_from_2022_withheld,False,,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NY-5,62.4,NY,different_from_2022_withheld,False,,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NY-6,29.299999999999997,NY,different_from_2022_withheld,False,,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NY-7,60.10000000000001,NY,different_from_2022_withheld,False,,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NY-8,55.400000000000006,NY,different_from_2022_withheld,False,,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NY-9,52.099999999999994,NY,different_from_2022_withheld,False,,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NY-10,70.4,NY,different_from_2022_withheld,False,,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NY-11,-7.600000000000001,NY,different_from_2022_withheld,False,,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NY-12,71.1,NY,different_from_2022_withheld,False,,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NY-13,76.9,NY,different_from_2022_withheld,False,,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NY-14,55.0,NY,different_from_2022_withheld,False,,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NY-15,70.39999999999999,NY,different_from_2022_withheld,False,,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NY-16,44.599999999999994,NY,different_from_2022_withheld,False,,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NY-17,10.1,NY,different_from_2022_withheld,False,,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NY-18,9.1,NY,different_from_2022_withheld,False,,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NY-19,4.399999999999999,NY,different_from_2022_withheld,False,,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NY-20,19.1,NY,different_from_2022_withheld,False,,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NY-21,-15.699999999999996,NY,different_from_2022_withheld,False,,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NY-22,11.299999999999995,NY,different_from_2022_withheld,False,,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NY-23,-18.1,NY,different_from_2022_withheld,False,,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NY-24,-20.199999999999996,NY,different_from_2022_withheld,False,,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NY-25,20.5,NY,different_from_2022_withheld,False,,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
NY-26,25.1,NY,different_from_2022_withheld,False,,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
OH-1,0.1999999999999957,OH,same_as_2022_assumed,True,0.1999999999999957,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
OH-2,-39.599999999999994,OH,same_as_2022_assumed,True,-39.599999999999994,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
OH-3,43.7,OH,same_as_2022_assumed,True,43.7,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
OH-4,-40.400000000000006,OH,same_as_2022_assumed,True,-40.400000000000006,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
OH-5,-21.199999999999996,OH,same_as_2022_assumed,True,-21.199999999999996,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
OH-6,-29.800000000000004,OH,same_as_2022_assumed,True,-29.800000000000004,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
OH-7,-9.6,OH,same_as_2022_assumed,True,-9.6,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
OH-8,-14.700000000000005,OH,same_as_2022_assumed,True,-14.700000000000005,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
OH-9,-6.700000000000003,OH,same_as_2022_assumed,True,-6.700000000000003,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
OH-10,-5.800000000000004,OH,same_as_2022_assumed,True,-5.800000000000004,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
OH-11,57.599999999999994,OH,same_as_2022_assumed,True,57.599999999999994,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
OH-12,-28.90000000000001,OH,same_as_2022_assumed,True,-28.90000000000001,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
OH-13,5.900000000000006,OH,same_as_2022_assumed,True,5.900000000000006,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
OH-14,-17.1,OH,same_as_2022_assumed,True,-17.1,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
OH-15,-7.399999999999999,OH,same_as_2022_assumed,True,-7.399999999999999,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
OK-1,-21.4,OK,same_as_2022_assumed,True,-21.4,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
OK-2,-53.4,OK,same_as_2022_assumed,True,-53.4,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
OK-3,-42.8,OK,same_as_2022_assumed,True,-42.8,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
OK-4,-30.90000000000001,OK,same_as_2022_assumed,True,-30.90000000000001,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
OK-5,-18.4,OK,same_as_2022_assumed,True,-18.4,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
OR-1,38.8,OR,same_as_2022_assumed,True,38.8,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
OR-2,-24.300000000000004,OR,same_as_2022_assumed,True,-24.300000000000004,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
OR-3,47.0,OR,same_as_2022_assumed,True,47.0,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
OR-4,12.700000000000005,OR,same_as_2022_assumed,True,12.700000000000005,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
OR-5,8.799999999999997,OR,same_as_2022_assumed,True,8.799999999999997,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
OR-6,13.099999999999994,OR,same_as_2022_assumed,True,13.099999999999994,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
PA-1,4.599999999999994,PA,same_as_2022_assumed,True,4.599999999999994,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
PA-2,42.7,PA,same_as_2022_assumed,True,42.7,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
PA-3,80.8,PA,same_as_2022_assumed,True,80.8,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
PA-4,18.9,PA,same_as_2022_assumed,True,18.9,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
PA-5,32.300000000000004,PA,same_as_2022_assumed,True,32.300000000000004,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
PA-6,14.799999999999995,PA,same_as_2022_assumed,True,14.799999999999995,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
PA-7,0.6000000000000014,PA,same_as_2022_assumed,True,0.6000000000000014,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
PA-8,-2.8999999999999986,PA,same_as_2022_assumed,True,-2.8999999999999986,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
PA-9,-36.5,PA,same_as_2022_assumed,True,-36.5,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
PA-10,-4.099999999999994,PA,same_as_2022_assumed,True,-4.099999999999994,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
PA-11,-21.299999999999997,PA,same_as_2022_assumed,True,-21.299999999999997,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
PA-12,19.9,PA,same_as_2022_assumed,True,19.9,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
PA-13,-45.2,PA,same_as_2022_assumed,True,-45.2,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
PA-14,-31.5,PA,same_as_2022_assumed,True,-31.5,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
PA-15,-37.0,PA,same_as_2022_assumed,True,-37.0,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
PA-16,-20.700000000000003,PA,same_as_2022_assumed,True,-20.700000000000003,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
PA-17,5.799999999999997,PA,same_as_2022_assumed,True,5.799999999999997,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
RI-1,29.0,RI,same_as_2022_assumed,True,29.0,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
RI-2,13.599999999999994,RI,same_as_2022_assumed,True,13.599999999999994,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
SC-1,-8.700000000000003,SC,same_as_2022_assumed,True,-8.700000000000003,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
SC-2,-10.6,SC,same_as_2022_assumed,True,-10.6,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
SC-3,-37.4,SC,same_as_2022_assumed,True,-37.4,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
SC-4,-18.6,SC,same_as_2022_assumed,True,-18.6,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
SC-5,-18.199999999999996,SC,same_as_2022_assumed,True,-18.199999999999996,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
SC-6,32.099999999999994,SC,same_as_2022_assumed,True,32.099999999999994,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
SC-7,-18.59999999999999,SC,same_as_2022_assumed,True,-18.59999999999999,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
SD-AL,-26.199999999999996,SD,same_as_2022_assumed,True,-26.199999999999996,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TN-1,-54.3,TN,same_as_2022_assumed,True,-54.3,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TN-2,-29.300000000000004,TN,same_as_2022_assumed,True,-29.300000000000004,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TN-3,-31.700000000000003,TN,same_as_2022_assumed,True,-31.700000000000003,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TN-4,-15.4,TN,same_as_2022_assumed,True,-15.4,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TN-5,-12.700000000000005,TN,same_as_2022_assumed,True,-12.700000000000005,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TN-6,-20.1,TN,same_as_2022_assumed,True,-20.1,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TN-7,-18.1,TN,same_as_2022_assumed,True,-18.1,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TN-8,-15.700000000000005,TN,same_as_2022_assumed,True,-15.700000000000005,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TN-9,-10.5,TN,same_as_2022_assumed,True,-10.5,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TX-1,-43.8,TX,same_as_2022_assumed,True,-43.8,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TX-2,-21.5,TX,same_as_2022_assumed,True,-21.5,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TX-3,-17.4,TX,same_as_2022_assumed,True,-17.4,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TX-4,-17.900000000000006,TX,same_as_2022_assumed,True,-17.900000000000006,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
